word,zipf,dom_pos
affiliates,2.5471,Noun
affiliation,2.7068,Noun
affiliations,2.4679,Noun
affinity,2.7690,Noun
affirm,2.5471,Verb
affirmation,2.7390,Noun
affirmations,2.3332,Noun
affirmative,3.6756,Noun
affirmatively,1.8939,Adverb
affirmed,2.1949,Verb
affirming,1.8939,Verb
affirms,1.7690,Verb
affix,2.1369,Verb
affixed,1.5929,Verb
afflatus,1.5929,Noun
afflict,1.9908,Verb
afflicted,3.1114,Adjective
afflicting,2.1369,Verb
affliction,3.0772,Noun
afflictions,2.2461,Noun
afflictive,1.5929,Adjective
afflicts,1.8939,Verb
affluence,2.1949,Noun
affluent,2.4960,Adjective
afford,4.6473,Verb
affordability,1.5929,Noun
affordable,2.8233,Adjective
afforded,2.7390,Verb
affording,2.2461,Verb
affords,2.4679,Verb
affright,1.7690,Noun
affront,2.7832,Noun
affronted,1.7690,Verb
afghan,2.7690,Adjective
afghani,2.1369,Noun
afghanis,1.5929,Noun
afghanistan,3.2650,Name
afghans,2.3332,Noun
aficionado,2.3710,Noun
aficionados,2.0700,Noun
afield,2.1369,Adverb
afikomen,2.2918,Noun
afire,2.7068,Adjective
aflame,2.5471,Adjective
afloat,3.2263,Adjective
aflutter,1.9908,Verb
afoot,3.0161,Adverb
afore,2.5929,Conjunction
aforehand,1.5929,Adverb
aforementioned,2.6898,Adjective
aforesaid,1.9908,Adjective
aforethought,1.8939,Adjective
afoul,2.3710,Noun
afraid,5.3933,Adjective
afresh,2.4380,Adverb
africa,4.2732,Name
african,3.8309,Adjective
africans,3.0322,Noun
afrikaans,1.8939,Noun
afrikaner,1.7690,Noun
afro,3.0553,Noun
afros,1.8939,Noun
aft,3.5495,Adverb
after,5.8336,Preposition
afterbirth,2.0700,Noun
afterburner,1.7690,Noun
afterburners,1.8939,Noun
aftercare,2.0700,Noun
afterdeck,1.7690,Noun
aftereffect,1.8939,Noun
aftereffects,2.1949,Noun
afterglow,2.5223,Noun
afterimage,1.7690,Noun
afterlife,3.2056,Noun
aftermarket,1.7690,Noun
aftermast,1.5929,Noun
aftermath,3.0242,Noun
aftermaths,1.5929,Noun
afternight,1.7690,Noun
afternoon,4.9609,Noun
afternoons,3.3004,Noun
afters,1.8939,Noun
afterschool,2.0700,Noun
aftershave,3.0400,Noun
aftershaves,1.5929,Noun
aftershock,2.4058,Noun
aftershocks,1.5929,Noun
aftertaste,2.3710,Noun
afterthought,2.4380,Noun
afterthoughts,1.7690,Noun
afterward,3.3449,Adverb
afterwards,4.1461,Adverb
afterwords,1.7690,Noun
afterwork,1.5929,Noun
afterworld,1.5929,Noun
ag,3.0627,Unclassified
aga,2.2461,Name
again,5.8985,Adverb
against,5.3042,Preposition
agal,1.9908,Adjective
agamemnon,3.1552,Name
agapanthus,1.8939,Unclassified
agar,1.5929,Name
agarose,1.5929,Noun
agata,2.3710,Name
agate,1.7690,Noun
agates,1.5929,Noun
agave,1.7690,Verb
age,4.8982,Noun
aged,3.5567,Verb
agee,2.5929,Name
ageing,2.5471,Adjective
ageism,2.4058,Noun
ageist,1.9908,Noun
ageless,2.4960,Adjective
agen,1.7690,Noun
agencies,3.5093,Noun
agency,4.2883,Noun
agenda,3.8647,Noun
agendas,2.6343,Noun
agent,5.0108,Noun
agenting,1.5929,Adjective
agents,4.3232,Noun
ager,1.5929,Noun
ageratum,1.5929,Noun
ages,4.0462,Noun
aggie,3.3212,Name
aggies,1.8939,Name
agglutinate,1.5929,Verb
agglutinin,1.5929,Noun
aggrandize,1.5929,Verb
aggrandizement,1.5929,Noun
aggrandizing,1.5929,Verb
aggravate,2.8716,Verb
aggravated,3.1047,Adjective
aggravates,2.2918,Verb
aggravating,2.6898,Verb
aggravation,3.0700,Noun
aggregate,2.3332,Noun
aggregating,1.7690,Verb
aggregation,1.7690,Noun
aggress,1.7690,Verb
aggressed,1.5929,Verb
aggresses,1.7690,Verb
aggression,3.4502,Noun
aggressions,1.9908,Noun
aggressive,3.9004,Adjective
aggressively,2.8481,Adverb
aggressiveness,2.6141,Noun
aggressor,2.7690,Noun
aggressors,2.4960,Noun
aggrieved,2.3332,Adjective
aggro,1.5929,Noun
agha,1.5929,Name
aghast,2.1949,Adjective
agile,2.6141,Adjective
agility,2.6720,Noun
agin,2.6343,Noun
aging,3.4124,Adjective
agist,1.5929,Noun
agists,1.5929,Noun
agit,1.5929,Noun
agitate,2.6536,Verb
agitated,3.4024,Adjective
agitates,2.1369,Verb
agitating,2.1949,Verb
agitation,2.7068,Noun
agitato,1.8939,Noun
agitator,2.3710,Noun
agitators,2.4380,Noun
agitprop,1.5929,Noun
aglet,1.5929,Noun
aglow,2.6898,Adjective
agnate,2.0700,Noun
agnates,1.9908,Noun
agnosia,1.5929,Noun
agnostic,2.5929,Noun
ago,5.4560,Adverb
agog,2.1369,Adjective
agonal,2.0700,Adjective
agonies,2.4058,Noun
agonised,1.9908,Verb
agonising,2.1949,Adjective
agonist,1.5929,Noun
agonize,2.0700,Verb
agonized,2.4058,Verb
agonizing,2.8600,Adjective
agony,3.5751,Noun
agora,1.5929,Noun
agoraphobia,2.1949,Noun
agoraphobiac,1.7690,Noun
agoraphobic,2.2918,Adjective
agoraphobics,1.5929,Noun
agoras,1.5929,Noun
agos,1.7690,Noun
agr,1.5929,Verb
agrarian,2.2461,Adjective
agreat,1.5929,Verb
agree,4.8102,Verb
agreeable,3.2056,Adjective
agreeably,1.8939,Adverb
agreed,4.5550,Verb
agreeing,3.3212,Verb
agreement,4.2427,Noun
agreements,2.9151,Noun
agrees,3.6343,Verb
agrement,1.5929,Noun
agrestic,2.6343,Noun
agribusiness,2.1949,Noun
agricultural,2.9820,Adjective
agriculturalist,1.7690,Noun
agriculture,3.0477,Noun
agricultures,1.5929,Noun
aground,2.7068,Adverb
agt,1.5929,
agua,2.7690,Name
aguacate,1.5929,Noun
aguardiente,1.9908,Noun
ague,1.7690,Noun
aguinaldo,1.5929,Name
agura,1.7690,Noun
agust,1.8939,
agy,1.5929,Noun
ah,5.3145,Interjection
aha,3.8493,Interjection
ahab,2.9151,Name
ahchoo,2.4058,Noun
ahead,5.2968,Adverb
ahem,3.8851,Interjection
ahi,2.4960,Noun
aho,2.2461,Noun
ahold,3.7804,Noun
ahorse,1.5929,Verb
ahoy,3.5706,Noun
ahs,1.9908,Noun
ahu,1.9908,Noun
ai,3.5819,Unclassified
aid,4.1431,Noun
aidable,1.5929,Adjective
aide,3.3089,Noun
aided,2.8233,Verb
aider,1.5929,Noun
aides,2.8103,Noun
aiding,3.0322,Verb
aids,3.0322,Noun
aikido,1.9908,Noun
ail,2.3710,Verb
ailed,1.7690,Verb
aileron,1.5929,Noun
ailerons,1.9908,Noun
ailing,2.7232,Adjective
ailment,2.7232,Noun
ailments,2.7970,Noun
ails,2.8939,Verb
aim,4.1721,Verb
aimed,3.2918,Verb
aimer,1.8939,Noun
aiming,3.5796,Verb
aimless,2.4679,Adjective
aimlessly,2.6343,Adverb
aims,3.0772,Verb
ain,5.6391,Noun
aint,2.4380,
ainu,1.8939,Noun
aioli,1.5929,Noun
air,5.1425,Noun
airbag,2.6141,Noun
airbags,2.2461,Noun
airbase,2.0700,Noun
airboat,1.9908,Noun
airborne,3.6263,Adjective
airbrush,2.2918,Noun
airbrushed,2.2461,Verb
airbrushing,1.7690,Verb
airburst,1.7690,Verb
aircraft,3.9758,Noun
aircrafts,2.3710,Noun
aircraftsman,1.5929,Noun
aircrew,1.8939,Verb
airdate,1.5929,Noun
airdrome,1.7690,Noun
airdromes,1.5929,Noun
airdrop,1.7690,Noun
aire,1.7690,Noun
aired,2.9546,Verb
airedale,2.1369,Name
airedales,1.5929,Name
airfare,2.4058,Noun
airfares,1.7690,Noun
airfield,3.3674,Noun
airfields,2.1949,Noun
airflow,2.1949,Noun
airfoil,1.5929,Noun
airhead,2.7390,Noun
airheads,2.1369,Noun
airiness,1.5929,Noun
airing,2.8103,Verb
airings,1.5929,Noun
airless,2.0700,Adjective
airlift,2.4679,Noun
airlifted,2.3332,Verb
airlifting,2.0700,Verb
airlifts,1.5929,Noun
airline,3.8130,Noun
airliner,2.7690,Noun
airliners,2.1949,Noun
airlines,3.5751,Noun
airlock,2.9253,Noun
airlocks,1.5929,Noun
airmail,2.5471,Noun
airman,2.7832,Name
airmen,2.8359,Noun
airmobile,1.5929,Noun
airplane,4.0385,Noun
airplanes,3.5093,Noun
airplay,2.3710,Noun
airport,4.5799,Noun
airports,3.1431,Noun
airs,2.8939,Noun
airship,2.7832,Noun
airships,1.9908,Noun
airsick,2.5223,Adjective
airsickness,1.7690,Noun
airspace,3.2109,Noun
airspeed,2.6898,Noun
airstream,2.2461,Noun
airstrike,2.1949,Noun
airstrikes,1.7690,Noun
airstrip,3.0553,Noun
airstrips,1.8939,Noun
airtight,3.0553,Adjective
airtime,2.4380,Noun
airwave,1.5929,Noun
airwaves,2.7390,Noun
airway,3.2161,Noun
airways,2.9546,Noun
airworthy,1.5929,Adjective
airy,2.5223,Adjective
ais,1.8939,Noun
aisle,3.8716,Noun
aisles,2.8716,Noun
ait,1.9908,Verb
aiwan,1.7690,Adjective
ajar,2.6720,Adjective
ajax,3.0242,Name
ajog,1.5929,Noun
ajoint,1.8939,Noun
ak,2.5706,Noun
aka,3.0161,Noun
akamatsu,1.5929,Name
akasa,1.5929,Noun
akasha,2.4380,Noun
ake,2.8716,Verb
aked,1.5929,Verb
akee,1.8939,Noun
akela,2.3710,Name
akey,2.0700,Noun
akimbo,1.9908,Noun
akin,2.4679,Adjective
aking,1.7690,Verb
akkadian,1.5929,Adjective
ako,1.5929,Noun
akra,1.5929,Name
akron,2.8829,Name
aku,2.0700,Noun
al,5.0167,Name
ala,1.9908,Noun
alabama,3.6610,Name
alabaster,2.8359,Noun
alack,2.1369,Verb
alackaday,1.5929,Noun
alacrity,2.0700,Noun
aladdin,3.2263,Name
alai,1.7690,Noun
alameda,2.9253,Name
alamo,3.1611,Noun
alamos,2.5471,Name
alan,4.5164,Name
alar,2.1949,Name
alarm,4.4745,Noun
alarmed,3.4737,Verb
alarming,3.0627,Adjective
alarmingly,2.2461,Adverb
alarmist,2.5471,Noun
alarms,3.4905,Noun
alarum,1.8939,Noun
alarums,1.7690,Noun
alas,3.5841,Interjection
alaska,3.6421,Name
alaskan,2.7068,Adjective
alaskans,1.7690,Noun
alaskas,1.5929,Name
alastor,2.0700,Name
alb,1.5929,Name
alba,2.8359,Name
albacore,2.2461,Noun
alban,1.9908,Name
albania,2.8359,Name
albanian,2.9994,Adjective
albanians,1.5929,Noun
albany,3.3253,Name
albatross,2.9046,Noun
albatrosses,1.7690,Noun
albe,1.7690,Name
albee,1.8939,Name
albeit,2.8829,Conjunction
alberich,2.0700,Name
albert,4.2696,Name
alberta,2.5929,Name
albinism,1.7690,Noun
albino,3.0700,Noun
albinos,1.9908,Noun
albion,1.5929,Name
album,4.0103,Noun
albumens,2.0700,Noun
albumin,1.9908,Noun
albums,3.3710,Noun
albuquerque,3.3990,Name
albus,2.3710,Name
alc,1.8939,Name
alcalde,2.4679,Noun
alcazar,1.7690,Name
alce,1.5929,Noun
alchemical,2.1369,Adjective
alchemically,1.5929,Adverb
alchemist,2.4679,Noun
alchemists,2.1369,Noun
alchemize,1.5929,Verb
alchemy,2.3710,Noun
alcibiades,1.9908,Name
alcmene,2.8600,Name
alcohol,4.2192,Noun
alcoholic,3.7929,Noun
alcoholics,3.0322,Noun
alcoholism,2.9353,Noun
alcove,2.6898,Noun
alcoves,1.7690,Noun
ald,2.4058,Noun
aldebaran,1.8939,Name
aldehydes,1.5929,Noun
alden,3.2263,Name
alder,2.0700,Noun
alderman,2.9151,Noun
aldermen,1.5929,Noun
alders,1.8939,Noun
aldrin,2.5929,Name
aldrins,1.7690,Name
ale,3.5993,Noun
alec,3.6343,Name
alecs,1.5929,Noun
alee,2.0700,Noun
alef,1.7690,Verb
alehouse,1.5929,Noun
aleikum,1.8939,Noun
alem,1.5929,Noun
alembic,1.5929,Adjective
aleph,2.1369,Noun
alert,4.3138,Adjective
alerted,3.2556,Verb
alerting,2.5706,Verb
alertly,1.7690,Adverb
alertness,1.9908,Noun
alerts,2.4679,Noun
ales,2.0700,Noun
aleutian,1.7690,Name
aleutians,2.2461,Name
alexander,3.9785,Name
alexanders,1.9908,Name
alexandria,2.8829,Name
alexandrian,1.5929,Name
alexandrine,2.1949,Noun
alexia,2.7068,Name
alf,3.0772,Name
alfa,2.5223,Name
alfalfa,2.8233,Noun
alfonso,2.9450,Name
alfred,3.8635,Name
alfresco,2.1949,Noun
alg,1.5929,Verb
algae,2.6536,Noun
algebra,3.2509,Noun
algebraic,1.8939,Adjective
algeria,2.6720,Name
algerian,2.6343,Adjective
algerians,1.9908,Noun
algiers,2.8233,Name
algin,1.5929,Noun
alginate,1.7690,Verb
algonquin,2.3332,Noun
algorismic,1.5929,Adjective
algorithm,2.7390,Noun
algorithmic,2.3332,Adjective
algorithmically,1.5929,Adverb
algorithms,2.4058,Noun
alguacil,1.5929,Noun
alhambra,2.6343,Name
alia,2.4058,Noun
alias,3.6120,Noun
aliases,2.9353,Noun
alibi,3.9223,Noun
alibied,1.8939,Verb
alibiing,1.7690,Verb
alibis,3.0627,Noun
alice,4.4231,Name
alien,4.2412,Adjective
alienate,2.7690,Verb
alienated,2.9151,Verb
alienating,2.7232,Verb
alienation,2.6536,Noun
alienist,2.2461,Noun
aliens,3.9838,Noun
alight,2.6343,Verb
alighted,1.7690,Verb
alighting,1.7690,Verb
align,2.8359,Verb
aligned,2.9046,Verb
aligning,2.1369,Verb
alignment,3.1243,Noun
alignments,1.5929,Noun
aligns,2.0700,Verb
alike,4.0553,Adverb
alimentary,1.9908,Adjective
alimonies,1.8939,Noun
alimony,3.4157,Noun
aline,2.6898,Name
alinements,1.5929,Noun
alison,3.8705,Name
alit,1.7690,Adjective
ality,1.5929,Noun
alive,5.1883,Adjective
aliyah,1.8939,Interjection
alk,2.1369,Verb
alkali,2.5706,Noun
alkaline,2.5223,Adjective
alkalinize,1.5929,Verb
alkalize,1.5929,Verb
alkaloid,2.2461,Noun
alkaloids,1.8939,Noun
alkalosis,1.7690,Noun
alkane,1.5929,Noun
alky,2.6343,Adjective
alkyd,1.5929,Noun
alkylating,1.5929,Adjective
all,6.7122,Determiner
allah,3.6459,Name
allan,3.5590,Name
allay,2.5471,Verb
allayed,1.9908,Verb
allaying,1.8939,Verb
allays,1.5929,Verb
allegation,2.7390,Noun
allegations,3.3372,Noun
allege,2.3710,Verb
alleged,3.6015,Adjective
allegedly,3.3487,Adverb
alleges,2.2918,Verb
allegheny,2.2918,Name
allegiance,3.4960,Noun
allegiances,2.2918,Noun
allegiant,1.7690,Noun
alleging,2.5223,Verb
allegorical,2.2461,Adjective
allegories,1.5929,Noun
allegory,2.4058,Noun
allegro,2.7232,Noun
allele,1.7690,Noun
alleles,2.4058,Noun
alleluia,2.7970,Interjection
allemande,2.1369,Name
allemands,1.5929,Verb
allen,4.0772,Name
allene,1.9908,Noun
aller,1.9908,Unclassified
allergen,1.8939,Noun
allergens,1.5929,Noun
allergic,3.9088,Adjective
allergies,3.4380,Noun
allergist,1.7690,Noun
allergists,1.5929,Noun
allergy,3.2314,Noun
alleviate,2.6720,Verb
alleviated,1.7690,Verb
alleviates,1.8939,Verb
alleviating,1.9908,Verb
alley,4.2120,Noun
alleys,3.0627,Noun
alleyway,2.9046,Noun
alleyways,2.2461,Noun
allez,2.9731,Verb
allgood,1.5929,Name
allhallows,1.5929,Name
alliance,3.9602,Noun
alliances,2.5223,Noun
allied,3.4621,Adjective
allies,3.7085,Noun
alligator,3.5447,Noun
alligators,3.1114,Noun
alliteration,2.2918,Noun
alliterations,1.5929,Noun
alliterative,1.5929,Adjective
allium,1.5929,Name
allo,3.1179,Noun
allocate,2.2461,Verb
allocated,2.1949,Verb
allocates,1.7690,Verb
allocating,1.9908,Verb
allocation,2.3332,Noun
allocations,1.8939,Noun
allocution,1.7690,Noun
allograft,1.8939,Noun
allopurinol,1.5929,Noun
allot,2.2461,Noun
allotment,2.5929,Noun
allotments,1.5929,Noun
allots,1.5929,Verb
allotted,2.4679,Verb
allotting,1.5929,Verb
allover,1.7690,Verb
allow,4.6467,Verb
allowable,2.0700,Adjective
allowance,3.7167,Noun
allowances,2.7068,Noun
allowed,4.6511,Verb
allowing,3.6915,Verb
allows,3.7390,Verb
alloy,3.0161,Noun
alloys,2.3710,Noun
alls,2.5929,Verb
allspice,1.8939,Verb
allude,2.3332,Verb
alluded,2.4679,Verb
alludes,1.5929,Verb
alluding,2.2918,Verb
allumette,1.5929,Noun
allure,2.7832,Noun
allured,1.5929,Verb
allurements,1.5929,Noun
alluring,2.6343,Adjective
allusion,2.1369,Noun
allusions,2.1369,Noun
alluvial,1.5929,Adjective
alluvials,1.5929,Noun
ally,4.5138,Noun
allying,1.9908,Verb
allyou,1.7690,Noun
alma,3.7617,Name
almanac,2.9353,Noun
almanacs,1.5929,Noun
almandine,1.7690,Verb
almightiness,1.7690,Noun
almighty,3.9421,Adjective
almond,3.0477,Noun
almonds,3.1369,Noun
almost,5.2856,Adverb
alms,2.7068,Noun
almshouse,1.7690,Noun
aln,1.8939,
alo,1.7690,Noun
aloe,2.4960,Noun
aloes,1.5929,Noun
aloft,2.8716,Adverb
aloha,3.4679,Noun
alone,5.4887,Adjective
aloneness,1.5929,Noun
along,5.2618,Adverb
alongside,3.5774,Preposition
aloof,2.8233,Adjective
alopecia,2.1949,Noun
aloud,3.2696,Adverb
alouette,2.1369,Noun
alow,1.5929,Noun
alp,2.1369,Noun
alpaca,2.3332,Noun
alpacas,1.5929,Noun
alpenstocks,1.5929,Noun
alpha,3.9099,Noun
alphabet,3.3990,Noun
alphabetical,2.9450,Adjective
alphabetically,2.7832,Adverb
alphabetised,1.7690,Verb
alphabetising,1.5929,Verb
alphabetize,2.0700,Verb
alphabetized,2.4679,Verb
alphabetizing,2.2918,Verb
alphanumeric,2.0700,Adjective
alphas,1.8939,Noun
alpheus,1.7690,Name
alpine,3.1114,Adjective
alps,3.0912,Name
already,5.5026,Adverb
alright,4.8988,Adverb
alrighty,3.2161,Adjective
als,2.7390,Name
alsatian,2.2461,Noun
also,5.3142,Adverb
alt,2.4058,Name
altair,3.1047,Noun
altar,3.7068,Noun
altarpiece,1.7690,Noun
altars,2.1369,Noun
alter,3.6810,Verb
alteration,2.8600,Noun
alterations,2.9820,Noun
altercation,2.8716,Noun
altered,3.6517,Verb
altering,2.8600,Verb
alternate,3.5495,Adjective
alternated,2.0700,Verb
alternately,1.9908,Adverb
alternates,2.2918,Noun
alternating,2.6343,Adjective
alternatingly,1.5929,Adverb
alternation,1.7690,Noun
alternative,3.9704,Noun
alternatively,2.0700,Adverb
alternatives,3.2161,Noun
alternator,2.5706,Noun
alternators,1.7690,Noun
alters,2.6141,Verb
alteza,1.5929,Name
althaea,1.5929,Noun
althea,2.9639,Noun
although,4.6231,Conjunction
altimeter,2.6720,Noun
altimeters,1.5929,Name
altiplano,1.7690,Noun
altitude,3.5907,Noun
altitudes,2.3710,Noun
alto,3.1369,Name
altogether,3.8077,Adverb
altos,2.1949,Name
altruism,2.3710,Noun
altruist,1.5929,Noun
altruistic,2.5706,Adjective
altruistically,1.5929,Adverb
alum,2.1949,Noun
aluminium,2.4058,Noun
aluminum,3.3563,Noun
alumna,1.5929,Noun
alumnae,1.9908,Noun
alumni,3.2461,Noun
alumnus,2.6898,Noun
alums,1.9908,Noun
alvar,2.0700,Name
alveolar,1.9908,Adjective
alveoli,1.9908,Noun
alveolus,1.5929,Noun
alw,1.7690,Verb
alway,2.1949,Noun
always,5.8158,Adverb
aly,2.2918,Name
alzheimer,3.2263,Name
am,6.0434,Verb
ama,2.9731,Noun
amable,1.7690,Adjective
amah,1.5929,Noun
amal,1.9908,Adjective
amalgam,2.2918,Noun
amalgamated,2.1369,Adjective
amalgamation,2.1369,Noun
amandine,1.7690,Noun
amanita,1.5929,Noun
amant,1.7690,Noun
amanuensis,1.7690,Noun
amar,1.8939,Name
amaranth,1.7690,Noun
amaretto,2.6536,Noun
amargosa,2.4679,Name
amarillo,2.8716,Name
amaryllis,2.0700,Noun
amas,1.9908,Noun
amass,1.8939,Verb
amassed,2.6141,Verb
amasses,1.5929,Verb
amassing,2.2461,Verb
amassment,1.5929,Noun
amateur,3.8169,Adjective
amateurish,2.5929,Adjective
amateurism,1.5929,Noun
amateurs,3.5398,Noun
amaze,3.2109,Verb
amazed,3.7101,Adjective
amazement,2.8600,Noun
amazes,2.9353,Verb
amazing,4.9118,Adjective
amazingly,3.2556,Adverb
amazon,3.4650,Name
amazonian,2.5223,Adjective
amazons,2.2918,Noun
amba,2.1949,Name
ambach,2.3332,Name
ambassador,4.1307,Noun
ambassadorial,1.7690,Adjective
ambassadors,2.9353,Noun
ambassadorship,1.8939,Noun
amber,3.9676,Noun
ambergris,2.3332,Noun
ambers,2.0700,Noun
ambiance,2.2461,Noun
ambidextrous,2.4058,Adjective
ambience,2.8716,Noun
ambient,2.7232,Adjective
ambients,1.5929,Noun
ambiguities,1.9908,Noun
ambiguity,2.4679,Noun
ambiguous,2.8716,Adjective
ambisexual,1.5929,Adjective
ambition,3.7296,Noun
ambitions,3.2650,Noun
ambitious,3.6792,Adjective
ambitiously,1.5929,Adverb
ambivalence,2.4058,Noun
ambivalent,2.4058,Adjective
amble,2.0700,Verb
ambled,1.7690,Verb
ambler,2.1369,Name
ambling,1.5929,Verb
amblyopia,1.5929,Noun
ambos,1.9908,Name
ambrose,3.5223,Name
ambrosia,2.9908,Noun
ambrosial,1.5929,Adjective
ambulance,4.3503,Noun
ambulances,3.1047,Noun
ambulation,1.5929,Noun
ambulatories,1.5929,Noun
ambulatory,2.4058,Adjective
ambush,3.7359,Noun
ambushed,3.3332,Verb
ambushes,1.8939,Noun
ambushing,2.1949,Verb
ame,2.1949,Name
amebas,1.5929,Noun
amebic,1.5929,Adjective
ameer,2.2918,Name
amel,1.8939,Name
amelia,3.6739,Name
ameliorate,1.7690,Verb
ameliorated,1.5929,Verb
amelioration,1.5929,Noun
amen,4.4144,Interjection
amenable,2.2918,Adjective
amend,2.8829,Verb
amended,2.5929,Verb
amending,1.7690,Verb
amendment,3.6141,Noun
amendments,2.5929,Noun
amends,3.2696,Noun
amenities,2.8939,Noun
america,4.8912,Name
american,5.0090,Adjective
americana,2.8716,Name
americanism,2.0700,Noun
americanization,1.5929,Noun
americanize,1.5929,Verb
americanized,1.8939,Adjective
americanizing,1.5929,Verb
americans,4.4038,Noun
americas,2.7390,Name
amethyst,2.1369,Noun
amethysts,1.7690,Noun
amex,2.2918,Noun
amharic,1.5929,Adjective
ami,2.8716,Noun
amiability,1.5929,Noun
amiable,2.7832,Adjective
amiably,1.9908,Adverb
amicable,2.4380,Adjective
amicably,2.3332,Adverb
amice,1.5929,Noun
amicus,1.5929,Noun
amid,2.9546,Preposition
amidship,2.1949,Noun
amidships,2.4960,Adverb
amidst,2.8481,Preposition
amie,2.8600,Name
amiga,2.1369,Noun
amigas,1.7690,Noun
amigo,3.7068,Unclassified
amigos,3.3293,Noun
amil,1.7690,Verb
amin,2.3710,Name
amination,1.5929,Noun
amine,1.5929,Name
amino,2.7970,Noun
amir,3.0842,Name
amiral,1.5929,Noun
amis,2.4679,Noun
amish,3.2509,Adjective
amiss,2.8829,Adverb
amity,2.7390,Noun
amman,2.0700,Name
ammer,2.3332,Name
ammeter,1.5929,Noun
ammo,3.7312,Noun
ammonia,3.1783,Noun
ammoniac,1.5929,Name
ammonium,2.7232,Noun
ammos,1.5929,Noun
ammunition,3.7704,Noun
amnesia,3.5706,Noun
amnesiac,1.7690,Adjective
amnesiacs,1.5929,Noun
amnesias,1.5929,Noun
amnesic,1.7690,Adjective
amnestied,1.5929,Verb
amnesty,3.1307,Noun
amniocentesis,1.8939,Noun
amniotic,2.4679,Adjective
amobarbital,1.5929,Adjective
amoeba,2.5223,Noun
amoebae,1.5929,Name
amoebas,2.0700,Noun
amoebic,1.8939,Adjective
amoeboid,1.5929,Adjective
amok,2.7232,Adverb
among,4.5299,Preposition
amongst,3.8541,Preposition
amontillado,1.8939,Noun
amor,2.9353,Noun
amoral,2.3332,Adjective
amorality,1.7690,Noun
amoroso,2.0700,Name
amorous,2.9731,Adjective
amorphous,2.1949,Adjective
amortised,1.5929,Verb
amortization,2.1949,Noun
amortize,1.9908,Verb
amortized,2.0700,Verb
amortizes,1.5929,Verb
amortizing,1.7690,Verb
amos,3.2056,Name
amount,4.3932,Noun
amounted,2.4058,Verb
amounting,1.8939,Verb
amounts,3.5519,Noun
amour,3.2741,Noun
amours,2.1369,Noun
amp,3.2650,Noun
amparo,1.8939,Noun
amperage,2.0700,Noun
amperes,1.5929,Noun
ampersand,1.8939,Noun
amphetamine,2.4960,Noun
amphetamines,2.7232,Noun
amphib,1.5929,Verb
amphibial,1.5929,Name
amphibian,2.6141,Noun
amphibians,2.3332,Noun
amphibious,2.7832,Adjective
amphipods,1.5929,Noun
amphitheater,2.0700,Noun
amphitheatre,1.8939,Noun
amphitryon,2.1369,Name
amphora,1.5929,Noun
amphotericin,1.5929,Name
ampicillin,1.7690,Noun
ample,3.2650,Adjective
amplification,2.2461,Noun
amplified,2.5223,Verb
amplifier,2.5223,Noun
amplifiers,2.1369,Noun
amplifies,2.2461,Verb
amplify,2.5929,Verb
amplifying,2.1949,Verb
amplitude,2.1369,Noun
amply,2.5706,Adverb
ampoules,2.4960,Noun
amps,2.9908,Noun
ampule,2.5929,Noun
amputate,2.9450,Verb
amputated,2.6898,Verb
amputates,1.7690,Verb
amputating,1.7690,Verb
amputation,2.9353,Noun
amputations,2.1949,Noun
amputator,1.5929,Noun
amputee,2.3332,Noun
amputees,1.8939,Noun
amsterdam,3.6303,Name
amt,1.5929,Name
amtracs,1.5929,Noun
amtrak,2.7690,Name
amu,1.5929,Name
amuck,2.7232,Noun
amulet,3.3674,Noun
amulets,2.4960,Noun
amuse,3.4189,Verb
amused,3.4024,Adjective
amusedly,1.5929,Adverb
amusement,3.5751,Noun
amusements,2.1949,Noun
amusers,1.7690,Noun
amuses,2.8481,Verb
amusing,3.9639,Adjective
amusingly,1.9908,Adverb
amy,4.6896,Name
amygdala,1.8939,Noun
amyl,2.3710,Noun
amylase,2.2461,Noun
amyloidosis,1.7690,Noun
amyls,1.7690,Noun
an,6.2699,Article
ana,3.7151,Name
anabaptist,1.5929,Noun
anabolic,2.2461,Adjective
anachronism,2.0700,Noun
anachronisms,1.7690,Noun
anachronistic,1.8939,Adjective
anaconda,2.6898,Noun
anacondas,2.3332,Noun
anaemia,2.1369,Noun
anaemic,2.2918,Adjective
anaerobic,1.9908,Adjective
anaesthesia,2.4960,Noun
anaesthesiologist,2.0700,Noun
anaesthesiology,2.0700,Noun
anaesthetic,2.6536,Noun
anaesthetise,1.5929,Verb
anaesthetised,2.1369,Verb
anaesthetist,1.8939,Noun
anaesthetize,1.5929,Verb
anaesthetized,1.5929,Verb
anaesthetizes,1.5929,Verb
anaglyphics,1.5929,Noun
anaglypta,1.8939,Noun
anagogic,1.5929,Adjective
anagram,2.7232,Noun
anagrammed,1.5929,Adjective
anagrams,2.4058,Noun
